lat,long,Category,Source,name,website,address,latlong,Youth Count,Youth Impact,Career Impact,Poverty Impact
41.8911104,-87.6244703,Tech Center,CrunchBase,ID MediaStream,,500 N Michigan Ave,41.8911104-87.6244703,97,0.02,0.06,0.17
42.040851,-87.750643,Tech Center,CrunchBase,Ifbyphone,,300 W. Adams,42.040851-87.750643,329,0.19,0.03,0.15
41.8778736,-87.6528348,Tech Center,CrunchBase,Igenbio.Inc,,1016. West Jackson Blvd,41.8778736-87.6528348,379,0.07,0.15,0.29
41.912166,-87.713624,Tech Center,CrunchBase,iLyngo,,3502 West Wabansia,41.912166-87.713624,489,0.12,0.06,0.06
37.3948881,-122.0387968,Tech Center,CrunchBase,Immortal Design,,500 N Michigan Ave,37.3948881-122.038796799999,#N/A,#N/A,#N/A,#N/A
41.885619,-87.622309,Tech Center,CrunchBase,Info,,180 North Stetson Avenue,41.885619-87.622309,97,0.02,0.06,0.17
42.377467,-71.401307,Tech Center,CrunchBase,Infobright,,200 S. Wacker Drive,42.377467-71.4013069999999,589,0.09,0.14,0.09
41.882301,-87.634311,Tech Center,CrunchBase,Initiate Systems,,200 West Madison Street,41.882301-87.634311,97,0.02,0.06,0.17
42.010632,-87.66831,Tech Center,CrunchBase,Inkling,,1440 N. Kingsbury,42.010632-87.6683099999999,329,0.19,0.03,0.15
41.975543,-87.715498,Tech Center,CrunchBase,InoPrints,,700 N. Green,41.975543-87.715498,329,0.19,0.03,0.15
41.8948959,-87.6353695,Tech Center,CrunchBase,inRentive,,230 W Huron St,41.8948959-87.6353695,489,0.12,0.06,0.06
41.882449,-87.637269,Tech Center,CrunchBase,InStranet,,20 North Wacker Drive,41.882449-87.6372689999999,97,0.02,0.06,0.17
41.889183,-87.632519,Tech Center,CrunchBase,InsuranceAgents.com,,435 North LaSalle,41.889183-87.6325189999999,28,0,0.05,0.06
41.8776775,-87.6383042,Tech Center,CrunchBase,Integrated Education Solutions,,300 South Riverside Plaza,41.8776775-87.6383042,379,0.07,0.15,0.29
41.8907057,-87.6252241,Tech Center,CrunchBase,Interakt Digital Communications Group,,444 N. Michigan Ave.,41.8907057-87.6252241,97,0.02,0.06,0.17
41.8929153,-87.6359125,Tech Center,CrunchBase,Introhub,,,41.8929153-87.6359125,97,0.02,0.06,0.17
41.8819098,-87.6367792,Tech Center,CrunchBase,Invenergy,,1 South Wacker Drive,41.8819098-87.6367792,97,0.02,0.06,0.17
41.8719878,-87.6416957,Tech Center,CrunchBase,iPlanmaker,,555 West Polk Street,41.8719878-87.6416957,379,0.07,0.15,0.29
41.8892858,-87.6243646,Tech Center,CrunchBase,iProspect,,401 N. Michigan Avenue,41.8892858-87.6243645999999,28,0,0.05,0.06
41.8815028,-87.6326027,Tech Center,CrunchBase,IPXI,,10 S LaSalle St,41.8815028-87.6326027,97,0.02,0.06,0.17
41.954137,-87.645939,Tech Center,CrunchBase,iPyxel Creations,,3950 N Lake Shore Dr,41.954137-87.645939,489,0.12,0.06,0.06
41.985914,-87.839296,Tech Center,CrunchBase,iQuanti,,8501 W Higgins Rd.,41.985914-87.8392959999999,329,0.19,0.03,0.15
41.8817767,-87.6371461,Tech Center,CrunchBase,JammerDirect.com,,,41.8817767-87.6371461,97,0.02,0.06,0.17
41.881607,-87.632735,Tech Center,CrunchBase,Jobspring Partners,,10 South La Salle Street,41.881607-87.632735,97,0.02,0.06,0.17
41.857204,-87.623923,Tech Center,CrunchBase,JumpForward,,112 S Sangmon Ave,41.857204-87.623923,113,0.04,0.01,0.04
41.891126,-87.6299839,Tech Center,CrunchBase,Kargo,,500 North Dearborn,41.891126-87.6299839,97,0.02,0.06,0.17
42.0412,-87.6903,Tech Center,CrunchBase,Key Administrative Associates,,180 N. Stetson Street,42.0412-87.6903,329,0.19,0.03,0.15
41.8883776,-87.6365131,Tech Center,CrunchBase,Kumbuya,,River North,41.8883776-87.6365130999999,97,0.02,0.06,0.17
41.8865585,-87.6275871,Tech Center,CrunchBase,LawyerMatch,,1 East Wacker Drive,41.8865585-87.6275871,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,Leaguevine,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.94038,-87.65318,Tech Center,CrunchBase,LeapRE,,,41.94038-87.65318,489,0.12,0.06,0.06
41.8897076,-87.6369794,Tech Center,CrunchBase,LegalFish,,414 N. Orleans,41.8897076-87.6369794,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,LikeAssets,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.893397,-87.61694,Tech Center,CrunchBase,Lime Productions,,401 East Ontario,41.893397-87.61694,97,0.02,0.06,0.17
41.9626236,-87.6746987,Tech Center,CrunchBase,LineHop,,4441 N Ravenswood Ave,41.9626236-87.6746987,329,0.19,0.03,0.15
41.831001,-87.626918,Tech Center,CrunchBase,LiquidTalk,,10 W 35th Street,41.831001-87.626918,113,0.04,0.01,0.04
41.8861415,-87.6320774,Tech Center,CrunchBase,LocalResponse,,203 N LaSalle St,41.8861415-87.6320774,97,0.02,0.06,0.17
41.8843738,-87.6426389,Tech Center,CrunchBase,LOOKCAST,,133 North Jefferson St.,41.8843738-87.6426389,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,Loop Works,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.9028369,-87.6359125,Tech Center,CrunchBase,Lyteshot,,,41.9028369-87.6359125,489,0.12,0.06,0.06
41.887033,-87.620229,Tech Center,CrunchBase,Magellan Development,,303 East Wacker Drive,41.887033-87.620229,97,0.02,0.06,0.17
41.890178,-87.634115,Tech Center,CrunchBase,Magnetic,,440 North Wells St.,41.890178-87.634115,97,0.02,0.06,0.17
41.8964988,-87.6436218,Tech Center,CrunchBase,Manifest Digital,,600 West Chicago Ave.,41.8964988-87.6436218,489,0.12,0.06,0.06
41.889183,-87.632519,Tech Center,CrunchBase,MarketForward,,427 S. Lasalle,41.889183-87.6325189999999,28,0,0.05,0.06
41.879535,-87.624333,Tech Center,CrunchBase,MarketSimplified,,,41.879535-87.624333,379,0.07,0.15,0.29
41.8865644,-87.627339,Tech Center,CrunchBase,MarkITx,,1 E. Wacker Drive,41.8865644-87.627339,97,0.02,0.06,0.17
41.879211,-87.637199,Tech Center,CrunchBase,Mattersight,,200 S. Wacker Dr.,41.879211-87.637199,379,0.07,0.15,0.29
41.886624,-87.6267867,Tech Center,CrunchBase,MC+A,,35 East Wacker Drive,41.886624-87.6267867,97,0.02,0.06,0.17
41.879535,-87.624333,Tech Center,CrunchBase,Me!Box Media,,,41.879535-87.624333,379,0.07,0.15,0.29
41.936737,-87.648056,Tech Center,CrunchBase,Media Next,,3023 N Clark Street,41.936737-87.648056,489,0.12,0.06,0.06
41.879546,-87.652952,Tech Center,CrunchBase,Medical Insight,,1040 W Adams St.,41.879546-87.652952,379,0.07,0.15,0.29
41.885408,-87.625677,Tech Center,CrunchBase,midVentures,,333 N. Michigan Avenue,41.885408-87.625677,97,0.02,0.06,0.17
41.879535,-87.624333,Tech Center,CrunchBase,Midway Games,,,41.879535-87.624333,379,0.07,0.15,0.29
41.977257,-87.668365,Tech Center,CrunchBase,Mightybytes,,5235 N. Clark St.,41.977257-87.668365,329,0.19,0.03,0.15
41.881978,-87.630125,Tech Center,CrunchBase,Mirage Networks,,70 West Madison Street,41.881978-87.630125,97,0.02,0.06,0.17
41.8938916,-87.6352731,Tech Center,CrunchBase,Mobile Makers Academy,,223 W. Erie St.,41.8938916-87.6352731,97,0.02,0.06,0.17
41.8961282,-87.6371628,Tech Center,CrunchBase,Model Metrics,,600 West Chicago Ave,41.8961282-87.6371628,489,0.12,0.06,0.06
41.886005,-87.656467,Tech Center,CrunchBase,Morgan Street Documents,,213 N. Racine Ave,41.886005-87.656467,97,0.02,0.06,0.17
41.8832304,-87.6287467,Tech Center,CrunchBase,Morningstar,,22 West Washington Street,41.8832304-87.6287467,97,0.02,0.06,0.17
41.883551,-87.636411,Tech Center,CrunchBase,Mpayy,,"101 N Wacker Dr., Ste. 2006",41.883551-87.636411,97,0.02,0.06,0.17
41.879535,-87.624333,Tech Center,CrunchBase,MyFundFinder.com,,,41.879535-87.624333,379,0.07,0.15,0.29
41.887285,-87.6200715,Tech Center,CrunchBase,Narrative Science,,303 East Wacker Drive,41.887285-87.6200715,97,0.02,0.06,0.17
41.891521,-87.622208,Tech Center,CrunchBase,NCI Mobility,,211 East Grand Avenue,41.891521-87.622208,97,0.02,0.06,0.17
41.8766897,-87.6495974,Tech Center,CrunchBase,NEON CRM,,910 W. Van Buren Street,41.8766897-87.6495974,379,0.07,0.15,0.29
40.728268,-74.004744,Tech Center,CrunchBase,NetShelter - Data Powered Media,,200 N LaSalle,40.728268-74.004744,113,0.04,0.01,0.04
41.879979,-87.634173,Tech Center,CrunchBase,Networked Insights,,200 West Adams,41.879979-87.634173,97,0.02,0.06,0.17
41.5911112,-87.342177,Tech Center,CrunchBase,Neustep,,"316 N Michigan Ave, 2nd Floor",41.5911112-87.342177,113,0.04,0.01,0.04
41.894746,-87.636625,Tech Center,CrunchBase,New Futuro,,325 W Huron St,41.894746-87.636625,97,0.02,0.06,0.17
41.879535,-87.624333,Tech Center,CrunchBase,Newser,,,41.879535-87.624333,379,0.07,0.15,0.29
41.910547,-87.652422,Tech Center,CrunchBase,NiiD Technologies,,939 W North Ave,41.910547-87.652422,489,0.12,0.06,0.06
41.877475,-87.634123,Tech Center,CrunchBase,nLayer Communications,,209 W Jackson,41.877475-87.634123,379,0.07,0.15,0.29
41.8781136,-87.6297982,Tech Center,CrunchBase,oBaz,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.886088,-87.624983,Tech Center,CrunchBase,Ocean Online Group,,200 North Michigan Ave,41.886088-87.624983,97,0.02,0.06,0.17
41.879535,-87.624333,Tech Center,CrunchBase,"One Day, One Job",,,41.879535-87.624333,379,0.07,0.15,0.29
41.9403795,-87.6531805,Tech Center,CrunchBase,OneHubb.com,,,41.9403795-87.6531805,489,0.12,0.06,0.06
41.952787,-87.662774,Tech Center,CrunchBase,Online Media Masters,,1324 West Byron Street,41.952787-87.662774,489,0.12,0.06,0.06
41.878984,-87.637,Tech Center,CrunchBase,Open Kernel Labs,,200 South Wacker Drive,41.878984-87.637,379,0.07,0.15,0.29
41.9528553,-87.6468931,Tech Center,CrunchBase,Operation Technology,,651 W Sheridan Rd,41.9528553-87.6468931,489,0.12,0.06,0.06
41.8832834,-87.6518157,Tech Center,CrunchBase,Optimal,,954 W. Washington,41.8832834-87.6518157,97,0.02,0.06,0.17
41.8806258,-87.6356066,Tech Center,CrunchBase,optionsXpress,,311 West Monroe Street,41.8806258-87.6356066,97,0.02,0.06,0.17
41.881876,-87.639713,Tech Center,CrunchBase,Orbitz Worldwide,,500 West Madison Street,41.881876-87.639713,97,0.02,0.06,0.17
41.9293,-87.697878,Tech Center,CrunchBase,PageTraffic,,2614 N California,41.9293-87.697878,489,0.12,0.06,0.06
41.8609219,-87.6478905,Tech Center,CrunchBase,Palladium Life Sciences,,833 W. 15th PL>,41.8609219-87.6478905,379,0.07,0.15,0.29
41.878855,-87.642981,Tech Center,CrunchBase,ParkWhiz,,208 S. Jefferson,41.878855-87.642981,379,0.07,0.15,0.29
41.881769,-87.638752,Tech Center,CrunchBase,Parlano,,"10 S. Riverside Plaza, Suite 1450",41.881769-87.638752,97,0.02,0.06,0.17
41.9028369,-87.6359125,Tech Center,CrunchBase,Pear (formerly Apparel Media Group),,,41.9028369-87.6359125,489,0.12,0.06,0.06
41.889183,-87.632519,Tech Center,CrunchBase,Performics,,"180 N. LaSalle, Suite 1100",41.889183-87.632519,28,0,0.05,0.06
41.9655805,-87.6740776,Tech Center,CrunchBase,PerkSpot,,224 W. Huron St.,41.9655805-87.6740776,329,0.19,0.03,0.15
41.8832586,-87.6269694,Tech Center,CrunchBase,Pinpoint MD,,25 E. Washington St,41.8832586-87.6269694,97,0.02,0.06,0.17
41.910737,-87.674015,Tech Center,CrunchBase,Pitchfork Media,,1834 W. NORTH AVE. #2,41.910737-87.674015,489,0.12,0.06,0.06
41.9577761,-87.6556468,Tech Center,CrunchBase,Planypus,,,41.9577761-87.6556468,489,0.12,0.06,0.06
41.907542,-87.66299,Tech Center,CrunchBase,Plugola,,1414 N. Noble St.,41.907542-87.66299,489,0.12,0.06,0.06
41.8929153,-87.6359125,Tech Center,CrunchBase,"PlusNavigator, Inc.",,"222 W. Merchandise Mart Plaza, 12th FL",41.8929153-87.6359125,97,0.02,0.06,0.17
41.8888128,-87.6371254,Tech Center,CrunchBase,PostedSpeed,,222 Merchandise Mart Plaza,41.8888128-87.6371254,28,0,0.05,0.06
41.8988632,-87.623744,Tech Center,CrunchBase,PowerMag,,875 N Michigan Ave,41.8988632-87.623744,489,0.12,0.06,0.06
41.892774,-87.621982,Tech Center,CrunchBase,PrepMe,,230 E Ohio Street,41.892774-87.621982,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,Process Smith,,,41.8781136-87.6297982,379,0.07,0.15,0.29
28.0657365,-80.5562914,Tech Center,CrunchBase,Project Wingman,,2650 N Lakeview,28.0657365-80.5562914,#N/A,#N/A,#N/A,#N/A
41.940781,-87.657426,Tech Center,CrunchBase,ProjectLounge,,3231 N Clifton Ave 1N,41.940781-87.657426,489,0.12,0.06,0.06
41.9120193,-87.6665861,Tech Center,CrunchBase,Property Management Evaware,,1646 N Bosworth Suite A.,41.9120193-87.6665861,489,0.12,0.06,0.06
41.877367,-87.6245706,Tech Center,CrunchBase,ProVal TechnologieS Inc,,332 S. Michigan Ave,41.877367-87.6245706,379,0.07,0.15,0.29
41.925692,-87.671581,Tech Center,CrunchBase,Pure Lighting,,1718 West Fullerton Avenue,41.925692-87.671581,489,0.12,0.06,0.06
41.8808639,-87.6531805,Tech Center,CrunchBase,Pyromaniac.com,,Meatpacking District,41.8808639-87.6531805,97,0.02,0.06,0.17
41.8883695,-87.6353645,Tech Center,CrunchBase,Quick2LAUNCH,,1871: 222 Merchandise Mart Plaza,41.8883695-87.6353645,97,0.02,0.06,0.17
41.895339,-87.636284,Tech Center,CrunchBase,Raise,,311 W Superior St.,41.895339-87.636284,489,0.12,0.06,0.06
37.7867392,-122.4013875,Tech Center,CrunchBase,Rapleaf,,222 Merchandise Mart Plaza,37.7867392-122.4013875,#N/A,#N/A,#N/A,#N/A
41.890441,-87.629377,Tech Center,CrunchBase,Ratchet,,30 West Hubbard,41.890441-87.629377,97,0.02,0.06,0.17
41.8819283,-87.6445473,Tech Center,CrunchBase,Razorfish,,600 W Fulton St # 400,41.8819283-87.6445473,97,0.02,0.06,0.17
41.8883695,-87.6353645,Tech Center,CrunchBase,Rentalutions,,222 West Merchandise Mart Plaza,41.8883695-87.6353645,97,0.02,0.06,0.17
41.979638,-87.842737,Tech Center,CrunchBase,Restore Flow Allografts,,8600 W. Catalpa Avenue,41.979638-87.842737,329,0.19,0.03,0.15
41.9524198,-87.6714332,Tech Center,CrunchBase,Reverb.com,,3323 1/2 North Paulina,41.9524198-87.6714332,489,0.12,0.06,0.06
41.879535,-87.624333,Tech Center,CrunchBase,Reverse Mortgage Guides,,,41.879535-87.624333,379,0.07,0.15,0.29
41.8781136,-87.6297982,Tech Center,CrunchBase,RewardMyWay,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.8883776,-87.6365131,Tech Center,CrunchBase,Risk I/O,,222 Merchandise Mart Plaza,41.8883776-87.6365131,97,0.02,0.06,0.17
41.8888128,-87.6371254,Tech Center,CrunchBase,Rocket Fuel Labs,,222 W. Merchandise Mart Plaza,41.8888128-87.6371254,28,0,0.05,0.06
41.8781224,-87.6344702,Tech Center,CrunchBase,Rosenthal Collins Group,,216 W Jackson Blvd,41.8781224-87.6344702,379,0.07,0.15,0.29
41.879535,-87.624333,Tech Center,CrunchBase,Route Sense,,,41.879535-87.624333,379,0.07,0.15,0.29
41.8883776,-87.6365131,Tech Center,CrunchBase,Sameleaf Transit,,222 Merchandise Mart Plaza,41.8883776-87.6365131,97,0.02,0.06,0.17
41.881065,-87.62903,Tech Center,CrunchBase,Sapient,,30 West Monroe,41.881065-87.62903,97,0.02,0.06,0.17
41.87675,-87.640458,Tech Center,CrunchBase,SAVO,,155 N Wacker Drive,41.87675-87.640458,379,0.07,0.15,0.29
41.8781136,-87.6297982,Tech Center,CrunchBase,SceneTap,,,41.8781136-87.6297982,379,0.07,0.15,0.29
42.0099321,-87.663045,Tech Center,CrunchBase,SecureSlice,,,42.0099321-87.663045,329,0.19,0.03,0.15
41.886264,-87.624701,Tech Center,CrunchBase,SEOGroup,,200 North Michigan Ave,41.886264-87.624701,97,0.02,0.06,0.17
41.9035331,-87.6314159,Tech Center,CrunchBase,Seven Lights,,"1165 n. Clark,",41.9035331-87.6314159,489,0.12,0.06,0.06
41.911174,-87.679049,Tech Center,CrunchBase,Sheridan Partners Corporate Development,,1648 N. Milwaukee Ave,41.911174-87.679049,489,0.12,0.06,0.06
41.8781136,-87.6297982,Tech Center,CrunchBase,SHIFT,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.886048,-87.625743,Tech Center,CrunchBase,Shop Like Anna,,203 N. Wabash,41.886048-87.625743,97,0.02,0.06,0.17
41.88623,-87.623704,Tech Center,CrunchBase,Shoplocal,,225 N. Michigan Ave.,41.88623-87.623704,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,ShopperTrak,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.889408,-87.6667219,Tech Center,CrunchBase,Shotfarm,,417 N. Ashland Ave,41.889408-87.6667219,28,0,0.05,0.06
41.88415,-87.641671,Tech Center,CrunchBase,Sigma Alert,,549 West Randolph,41.88415-87.641671,97,0.02,0.06,0.17
41.8883695,-87.6353645,Tech Center,CrunchBase,Signal,,222 W. Merchandise Mart Plaza,41.8883695-87.6353645,97,0.02,0.06,0.17
41.89131,-87.624564,Tech Center,CrunchBase,SignMeUp,,500 North Michigan Avenue,41.89131-87.624564,97,0.02,0.06,0.17
41.8883695,-87.6353645,Tech Center,CrunchBase,SimpleRelevance,,222 W Merchandise Mart Plaza,41.8883695-87.6353645,97,0.02,0.06,0.17
41.901675,-88.234716,Tech Center,CrunchBase,Sims Recycling Solutions,,1600 Harvester Rd,41.901675-88.234716,489,0.12,0.06,0.06
41.877867,-87.634781,Tech Center,CrunchBase,SingleHop,,215 W. Ohio St.,41.877867-87.634781,379,0.07,0.15,0.29
41.8879192,-87.6354206,Tech Center,CrunchBase,Sittercity,,222 Merchandise Mart Plaza,41.8879192-87.6354206,97,0.02,0.06,0.17
41.955054,-87.673059,Tech Center,CrunchBase,skinnyCorp,,4043 N Ravenswood ave,41.955054-87.673059,489,0.12,0.06,0.06
41.880169,-87.624926,Tech Center,CrunchBase,Sky Bird Travel  Tours,,104 S. Michigan Avenue,41.880169-87.624926,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,Snapsheet,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.877913,-87.649228,Tech Center,CrunchBase,Snipitron,,850 West Jackson,41.877913-87.649228,379,0.07,0.15,0.29
41.879535,-87.624333,Tech Center,CrunchBase,Soceeo,,,41.879535-87.624333,379,0.07,0.15,0.29
41.8897199,-87.6353029,Tech Center,CrunchBase,SoCore Energy,,225 W. Hubbard,41.8897199-87.6353029,97,0.02,0.06,0.17
41.8932292,-87.6380602,Tech Center,CrunchBase,Spartz,,358 W Ontario Street,41.8932292-87.6380602,97,0.02,0.06,0.17
41.8776579,-87.636196,Tech Center,CrunchBase,SpendRadar,,311 South Wacker Drive,41.8776579-87.636196,379,0.07,0.15,0.29
41.7228822,-87.5388907,Tech Center,CrunchBase,Spooky Cool Labs,,5515 N,41.7228822-87.5388907,113,0.04,0.01,0.04
41.8781136,-87.6297982,Tech Center,CrunchBase,Spruce Media,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.8789816,-87.6366875,Tech Center,CrunchBase,SPSS,,233 S. Wacker Drive,41.8789816-87.6366875,379,0.07,0.15,0.29
41.8781136,-87.6297982,Tech Center,CrunchBase,StageBloc,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.9205483,-87.6531805,Tech Center,CrunchBase,Statugle,,,41.9205483-87.6531805,489,0.12,0.06,0.06
41.8805276,-87.6291734,Tech Center,CrunchBase,Strata Marketing,,30 W Monroe St,41.8805276-87.6291734,97,0.02,0.06,0.17
41.879211,-87.637199,Tech Center,CrunchBase,StudyCloud,,200 South Wacker Drive,41.879211-87.637199,379,0.07,0.15,0.29
41.91118,-87.677744,Tech Center,CrunchBase,SugarSnap,,1616 N Damen Avenue,41.91118-87.677744,489,0.12,0.06,0.06
41.8855948,-87.6451129,Tech Center,CrunchBase,Supply Vision,,661 W Lake St #1e,41.8855948-87.6451129,97,0.02,0.06,0.17
41.889183,-87.632519,Tech Center,CrunchBase,SureSpeak,,29 S Lasalle St,41.889183-87.632519,28,0,0.05,0.06
41.879535,-87.624333,Tech Center,CrunchBase,Synonym,,,41.879535-87.624333,379,0.07,0.15,0.29
41.8780796,-87.62959,Tech Center,CrunchBase,Table Host,,53 W. Jackson Blvd,41.8780796-87.62959,379,0.07,0.15,0.29
41.8703314,-87.6235742,Tech Center,CrunchBase,Tabule,,,41.8703314-87.6235742,379,0.07,0.15,0.29
41.8969173,-87.6435474,Tech Center,CrunchBase,Tagkast,,600 West Chicago Avenue,41.8969173-87.6435474,489,0.12,0.06,0.06
41.888113,-87.630755,Tech Center,CrunchBase,Taykey,,321 N. Clark Street,41.888113-87.630755,97,0.02,0.06,0.17
41.887673,-87.62355,Tech Center,CrunchBase,teamwerks,,111 east wacker drive,41.887673-87.62355,97,0.02,0.06,0.17
41.8777506,-87.6366427,Tech Center,CrunchBase,Telular Corporation,,311 South Wacker Drive,41.8777506-87.6366427,379,0.07,0.15,0.29
41.882103,-87.639956,Tech Center,CrunchBase,TetraVitae Bioscience,,20 North Wacker Drive,41.882103-87.639956,97,0.02,0.06,0.17
41.926596,-87.641394,Tech Center,CrunchBase,TextHog,,2444 N Clark,41.926596-87.641394,489,0.12,0.06,0.06
41.925823,-87.711114,Tech Center,CrunchBase,The Beer Mapping Project,,2434 N Spaulding Ave,41.925823-87.711114,489,0.12,0.06,0.06
41.8781136,-87.6297982,Tech Center,CrunchBase,The Coupons App,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.886454,-87.653169,Tech Center,CrunchBase,The Innovation Factory,,1023 W Fulton Market,41.886454-87.653169,97,0.02,0.06,0.17
41.895858,-87.635153,Tech Center,CrunchBase,The Onion,,"212 W. Superior St., #200",41.895858-87.635153,489,0.12,0.06,0.06
41.889183,-87.632519,Tech Center,CrunchBase,The Search Engine Guys,,"10 South LaSalle, Suite 2700",41.889183-87.632519,28,0,0.05,0.06
41.883754,-87.6425766,Tech Center,CrunchBase,Think Big Analytics,,156 N. Jefferson St.,41.883754-87.6425766,97,0.02,0.06,0.17
41.8900083,-87.628553,Tech Center,CrunchBase,Thirdwave,,15 W. Hubbard St,41.8900083-87.628553,97,0.02,0.06,0.17
41.8848719,-87.6214393,Tech Center,CrunchBase,Thoughtworks,,200 E Randolph St,41.8848719-87.6214393,97,0.02,0.06,0.17
41.87743,-87.666193,Tech Center,CrunchBase,TimeXchange,,1553 West Jackson,41.87743-87.666193,379,0.07,0.15,0.29
41.8829351,-87.6266853,Tech Center,CrunchBase,Total Bankruptcy,,25 E. Washington,41.8829351-87.6266853,97,0.02,0.06,0.17
41.8829351,-87.6266853,Tech Center,CrunchBase,Total Criminal Defense,,25 E. Washington,41.8829351-87.6266853,97,0.02,0.06,0.17
41.8829351,-87.6266853,Tech Center,CrunchBase,Total DUI,,25 E. Washington,41.8829351-87.6266853,97,0.02,0.06,0.17
41.8829351,-87.6266853,Tech Center,CrunchBase,Total Injury,,25 E. Washington,41.8829351-87.6266853,97,0.02,0.06,0.17
41.8792729,-87.6307793,Tech Center,CrunchBase,TouchPoints,,211 S Clark Street,41.8792729-87.6307793,379,0.07,0.15,0.29
41.8781136,-87.6297982,Tech Center,CrunchBase,Toy Studio,,,41.8781136-87.6297982,379,0.07,0.15,0.29
41.887623,-87.6245053,Tech Center,CrunchBase,TransferMate Global Payments,,333 North Michigan Avenue,41.887623-87.6245053,97,0.02,0.06,0.17
41.890569,-87.62425,Tech Center,CrunchBase,Tribune Company,,435 North Michigan Avenue,41.890569-87.62425,97,0.02,0.06,0.17
41.8793713,-87.6272931,Tech Center,CrunchBase,Triprental.com,,11 E. Adams,41.8793713-87.6272931,379,0.07,0.15,0.29
44.06048,-121.312515,Tech Center,CrunchBase,Trunk Club,,311 W Superior St,44.06048-121.312515,589,0.09,0.14,0.09
41.8819935,-87.6301251,Tech Center,CrunchBase,Trustwave Holdings,,70 West Madison Street,41.8819935-87.6301251,97,0.02,0.06,0.17
41.8781136,-87.6297982,Tech Center,CrunchBase,TT Design Labs,,,41.8781136-87.6297982,379,0.07,0.15,0.29
